13.01.05.2017,Bukik Kaciak Lumpo,4,13.01.05
13.01.05.2018,Gunung Bungkuak Lumpo,4,13.01.05
13.01.05.2019,Painan Selatan Painan,4,13.01.05
13.01.05.2020,Painan Timur Painan,4,13.01.05
13.01.06,Bayang,3,13.01
13.01.06.2005,Koto Berapak,4,13.01.06
13.01.06.2006,Talaok,4,13.01.06
13.01.06.2007,Pasar Baru,4,13.01.06
13.01.06.2008,Gurun Panjang,4,13.01.06
13.01.06.2009,Api-api Pasar Baru,4,13.01.06
13.01.06.2010,Tanjung Durian Pasar Baru,4,13.01.06
13.01.06.2011,Asam Kamba Pasar Baru,4,13.01.06
13.01.06.2012,Sawah Laweh Pasar Baru,4,13.01.06
13.01.06.2013,Kapeh Panji Jaya Talaok,4,13.01.06
13.01.06.2014,Aur Begalung Talaok,4,13.01.06
13.01.06.2015,Kapelgam Koto Berapak,4,13.01.06
13.01.06.2016,Koto Baru Koto Berapak,4,13.01.06
13.01.06.2017,Kubang Koto Berapak,4,13.01.06
13.01.06.2018,Kapujan Koto Berapak,4,13.01.06
13.01.06.2019,Gurun Panjang Utara,4,13.01.06
13.01.06.2020,Gurun Panjang Barat,4,13.01.06
13.01.06.2021,Gurun Panjang Selatan,4,13.01.06
13.01.07,Koto XI Tarusan,3,13.01
13.01.07.2001,Siguntur,4,13.01.07
13.01.07.2002,Sungai Pinang,4,13.01.07
13.01.07.2003,Duku,4,13.01.07
13.01.07.2004,Batu Hampa,4,13.01.07
13.01.07.2005,Nanggalo,4,13.01.07
13.01.07.2006,Ampang Pulai,4,13.01.07
13.01.07.2007,Kapuh,4,13.01.07
13.01.07.2008,Barung-Barung Balantai,4,13.01.07
13.01.07.2009,Barung-Barung Balantai Selatan,4,13.01.07
13.01.07.2010,Mandeh,4,13.01.07
13.01.07.2011,Kapuah Utara,4,13.01.07
13.01.07.2012,Taratak Sungai Lundang,4,13.01.07
13.01.07.2013,Siguntur Tua,4,13.01.07
13.01.07.2014,Kampung Baru Korong Nan Ampek,4,13.01.07
13.01.07.2015,Duku Utara,4,13.01.07
13.01.07.2016,Pulau Karam Ampang Pulai,4,13.01.07
13.01.07.2017,Jinang Kampung Pansur Ampang Pulai,4,13.01.07
13.01.07.2018,Cerocok Anau Ampang Pulai,4,13.01.07
13.01.07.2019,Sungai Nyalo Mudiak Aia,4,13.01.07
13.01.07.2020,Batu Hampar Selatan,4,13.01.07
13.01.07.2021,Barung-Barung Balantai Timur,4,13.01.07
13.01.07.2022,Barung-Barung Balantai Tengah,4,13.01.07
13.01.07.2023,Setara Nanggalo,4,13.01.07
13.01.08,Sutera,3,13.01
13.01.08.2001,Taratak,4,13.01.08
13.01.08.2002,Surantih,4,13.01.08
13.01.08.2003,Amping Parak,4,13.01.08
13.01.08.2004,Amping Parak Timur,4,13.01.08
13.01.08.2005,Koto Taratak,4,13.01.08
13.01.08.2006,Lansano Taratak,4,13.01.08
13.01.08.2007,Aur Duri Surantih,4,13.01.08
13.01.08.2008,Rawang Gunung Malelo Surantih,4,13.01.08
13.01.08.2009,Koto Nan Tigo Selatan Surantih,4,13.01.08
13.01.08.2010,Koto Nan Tigo Utara Surantih,4,13.01.08
13.01.08.2011,Ganting Mudiak Selatan Surantih,4,13.01.08
13.01.08.2012,Ganting Mudiak Utara Surantih,4,13.01.08
13.01.09,Linggo Sari Baganti,3,13.01
13.01.09.2001,Punggasan,4,13.01.09
13.01.09.2002,Air Haji,4,13.01.09
13.01.09.2003,Punggasan Utara,4,13.01.09
13.01.09.2004,Punggasan Timur,4,13.01.09
13.01.09.2005,Padang XI Punggasan,4,13.01.09
13.01.09.2006,Lagan Mudik Punggasan,4,13.01.09
13.01.09.2007,Lagan Hilir Punggasan,4,13.01.09
13.01.09.2008,Air Haji Tenggara,4,13.01.09
13.01.09.2009,Pasar Lama Muara Air Haji,4,13.01.09
13.01.09.2010,Pasar Bukit Air Haji,4,13.01.09
13.01.09.2011,Air Haji Barat,4,13.01.09
13.01.09.2012,Air Haji Tengah,4,13.01.09
13.01.09.2013,Rantau Simalenang Air Haji,4,13.01.09
13.01.09.2014,Muara Gadang Air Haji,4,13.01.09
13.01.09.2015,Sungai Sirah Air Haji,4,13.01.09
13.01.09.2016,Muara Kandis Punggasan,4,13.01.09
13.01.10,Lunang,3,13.01
13.01.10.2001,Lunang,4,13.01.10
13.01.10.2003,Lunang Utara,4,13.01.10
13.01.10.2004,Lunang Selatan,4,13.01.10
13.01.10.2005,Lunang Barat,4,13.01.10
13.01.10.2015,Sindang Lunang,4,13.01.10
13.01.10.2016,Pondok Parian Lunang,4,13.01.10
13.01.10.2017,Lunang Tengah,4,13.01.10
13.01.10.2018,Lunang Satu,4,13.01.10
13.01.10.2019,Lunang Dua,4,13.01.10
13.01.10.2020,Lunang Tiga,4,13.01.10
13.01.11,Basa Ampek Balai Tapan,3,13.01
13.01.11.2001,Tapan,4,13.01.11
13.01.11.2002,Pasar Tapan,4,13.01.11
13.01.11.2007,Batang Arah Tapan,4,13.01.11
13.01.11.2008,Ampang Tulak Tapan,4,13.01.11
13.01.11.2009,Tanjung Pondok Tapan,4,13.01.11
13.01.11.2010,Batang Betung Tapan,4,13.01.11
13.01.11.2016,Bukit Buai Tapan,4,13.01.11
13.01.11.2017,Riak Danau Tapan,4,13.01.11
13.01.11.2018,Koto Anau Tapan,4,13.01.11
13.01.11.2019,Dusun Baru Tapan,4,13.01.11
13.01.12,IV Nagari Bayang Utara,3,13.01
13.01.12.2001,Puluik-Puluik,4,13.01.12
13.01.12.2002,Koto Ranah,4,13.01.12
13.01.12.2003,Muaro Aie,4,13.01.12
13.01.12.2004,Pancuang Taba,4,13.01.12
13.01.12.2005,Puluik-Puluik Selatan,4,13.01.12
13.01.12.2006,Limau Gadang Pancung Taba,4,13.01.12
13.01.13,Airpura,3,13.01
13.01.13.2001,Inderapura Utara,4,13.01.13
13.01.13.2002,Muara Inderapura,4,13.01.13
13.01.13.2003,Damar Lapan Batang Inderapura,4,13.01.13
13.01.13.2004,Lalang Panjang Inderapura,4,13.01.13
13.01.13.2005,Palokan Inderapura,4,13.01.13
13.01.13.2006,Lubuk Betung Inderapura,4,13.01.13
13.01.13.2007,Tluk Kualo Inderapura,4,13.01.13
13.01.13.2008,Tanah Bakali Inderapura,4,13.01.13
13.01.13.2009,Inderapura Timur,4,13.01.13
13.01.13.2010,Pulau Rajo Inderapura,4,13.01.13
13.01.14,Ranah Ampek Hulu Tapan,3,13.01
13.01.14.2001,Sungai Gambir Sako Tapan,4,13.01.14
13.01.14.2002,Limau Purut Tapan,4,13.01.14
13.01.14.2003,Talang Balarik Tapan,4,13.01.14
13.01.14.2004,Tebing Tinggi Tapan,4,13.01.14
13.01.14.2005,Binjai Tapan,4,13.01.14
13.01.14.2006,Sungai Pinang Tapan,4,13.01.14
13.01.14.2007,Talang Koto Pulai Tapan,4,13.01.14
13.01.14.2008,Kampung Tengah Tapan,4,13.01.14
13.01.14.2009,Kubu Tapan,4,13.01.14
13.01.14.2010,Simpang Gunung Tapan,4,13.01.14
13.01.15,Silaut,3,13.01
13.01.15.2001,Silaut,4,13.01.15
13.01.15.2002,Sungai Sirah,4,13.01.15
13.01.15.2003,Sungai Sarik,4,13.01.15
13.01.15.2004,Sungai Pulai,4,13.01.15
13.01.15.2005,Pasir Binjai,4,13.01.15
13.01.15.2006,Talang Binjai,4,13.01.15
13.01.15.2007,Durian Seribu,4,13.01.15
13.01.15.2008,Lubuk Bunta,4,13.01.15
13.01.15.2009,Air Hitam,4,13.01.15
13.01.15.2010,Sambungo,4,13.01.15
13.02,Kabupaten Solok,2,13
13.02.03,Pantai Cermin,3,13.02
13.02.03.2001,Lolo,4,13.02.03
13.02.03.2002,Surian,4,13.02.03
13.02.04,Lembah Gumanti,3,13.02
13.02.04.2001,Alahan Panjang,4,13.02.04
13.02.04.2002,Sungai Nanam,4,13.02.04
13.02.04.2003,Salimpat,4,13.02.04
13.02.04.2004,Aie Dingin,4,13.02.04
13.02.05,Payung Sekaki,3,13.02
13.02.05.2001,Supayang,4,13.02.05
13.02.05.2002,Sirukam,4,13.02.05
13.02.05.2003,Aie Luo,4,13.02.05
13.02.06,Lembang Jaya,3,13.02
13.02.06.2001,Batu Banyak,4,13.02.06
13.02.06.2002,Batu Bajanjang,4,13.02.06
13.02.06.2003,Koto Laweh,4,13.02.06
13.02.06.2004,Limau Lunggo,4,13.02.06
13.02.06.2005,Koto Gadang Koto Anau,4,13.02.06
13.02.06.2006,Selayo Tanang B. Sileh,4,13.02.06
13.02.07,Gunung Talang,3,13.02
13.02.07.2001,Cupak,4,13.02.07
13.02.07.2002,Talang,4,13.02.07
13.02.07.2003,Koto Gadang Guguak,4,13.02.07
13.02.07.2004,Jawi Jawi,4,13.02.07
13.02.07.2005,Sungai Janiah,4,13.02.07
13.02.07.2006,Batang Barus,4,13.02.07
13.02.07.2007,Aie Batumbuak,4,13.02.07
13.02.07.2008,Koto Gaek Guguk,4,13.02.07
13.02.08,Bukit Sundi,3,13.02
13.02.08.2001,Muaro Paneh,4,13.02.08
13.02.08.2002,Kinari,4,13.02.08
13.02.08.2003,Bukit Tandang,4,13.02.08
13.02.08.2004,Parambahan,4,13.02.08
13.02.08.2005,Dilam,4,13.02.08
13.02.09,IX Koto Sungai Lasi,3,13.02
13.02.09.2001,Taruang-Taruang,4,13.02.09
13.02.09.2002,Siaro-Aro,4,13.02.09
13.02.09.2003,Pianggu,4,13.02.09
13.02.09.2004,Sungai Durian,4,13.02.09
13.02.09.2005,Bukik Bais,4,13.02.09
13.02.09.2006,Sungai Jambur,4,13.02.09
13.02.09.2007,Guguak Sarai,4,13.02.09
13.02.09.2008,Koto Laweh,4,13.02.09
13.02.09.2009,Indudur,4,13.02.09
13.02.10,Kubung,3,13.02
13.02.10.2001,Koto Baru,4,13.02.10
13.02.10.2002,Selayo,4,13.02.10
13.02.10.2003,Panyakalan,4,13.02.10
13.02.10.2004,Gaung,4,13.02.10
13.02.10.2005,Gantuang Ciri,4,13.02.10
13.02.10.2006,Saok Laweh,4,13.02.10
13.02.10.2007,Koto Hilalang,4,13.02.10
13.02.10.2008,Tanjung Bingkung,4,13.02.10
13.02.11,X Koto Singkarak,3,13.02
13.02.11.2001,Sumani,4,13.02.11
13.02.11.2002,Tikalak,4,13.02.11
13.02.11.2003,Koto Sani,4,13.02.11
13.02.11.2004,Singkarak,4,13.02.11
13.02.11.2005,Aripan,4,13.02.11
13.02.11.2006,Kacang,4,13.02.11
13.02.11.2007,Tanjung Alai,4,13.02.11
13.02.11.2008,Saniangbaka,4,13.02.11
13.02.12,X Koto Diatas,3,13.02
13.02.12.2001,Sulit Air,4,13.02.12
13.02.12.2002,Tanjung Balik,4,13.02.12
13.02.12.2003,Paninjauan,4,13.02.12
13.02.12.2004,Kuncir,4,13.02.12
13.02.12.2005,Katialo,4,13.02.12
13.02.12.2006,Pasilihan,4,13.02.12
13.02.12.2007,Bukit Kanduang,4,13.02.12
13.02.12.2008,Sibarambang,4,13.02.12
13.02.12.2009,Labuh Panjang,4,13.02.12
13.02.13,Junjung Sirih,3,13.02
13.02.13.2001,Paninggahan,4,13.02.13
13.02.13.2002,Muaro Pingai,4,13.02.13
13.02.17,Hiliran Gumanti,3,13.02
13.02.17.2001,Talang Babungo,4,13.02.17
13.02.17.2002,Sariak Alahan Tigo,4,13.02.17
13.02.17.2003,Sungai Abu,4,13.02.17
13.02.18,Tigo Lurah,3,13.02
13.02.18.2001,Rangkiang Luluih,4,13.02.18
13.02.18.2002,Batu Bajanjang,4,13.02.18
13.02.18.2003,Garabak Data,4,13.02.18
13.02.18.2004,Tanjung Balik Sumiso,4,13.02.18
13.02.18.2005,Simanau,4,13.02.18
13.02.19,Danau Kembar,3,13.02
13.02.19.2001,Simpang Tj. Nan IV,4,13.02.19
13.02.19.2002,Kampung Batu Dalam,4,13.02.19
13.03,Kabupaten Sijunjung,2,13
13.03.03,Tanjung Gadang,3,13.03
13.03.03.2001,Timbulun,4,13.03.03
13.03.03.2002,Tanjung Gadang,4,13.03.03
13.03.03.2003,Taratak Baru,4,13.03.03
13.03.03.2004,Pulasan,4,13.03.03
13.03.03.2005,Langki,4,13.03.03
13.03.03.2006,Sibakur,4,13.03.03
13.03.03.2007,Tanjung Lolo,4,13.03.03
13.03.03.2008,Taratak Baru Utara,4,13.03.03
13.03.03.2009,Sinyamu,4,13.03.03
13.03.04,Sijunjung,3,13.03
13.03.04.2001,Muaro,4,13.03.04
13.03.04.2002,Kandang Baru,4,13.03.04
13.03.04.2003,Silokek,4,13.03.04
13.03.04.2004,Pematang Panjang,4,13.03.04
13.03.04.2005,Solok Ambah,4,13.03.04
13.03.04.2006,Paru,4,13.03.04
13.03.04.2007,Durian Gadang,4,13.03.04
13.03.04.2008,Aie Angek,4,13.03.04
13.03.04.2009,Sijunjung,4,13.03.04
13.03.05,IV Nagari,3,13.03
13.03.05.2001,Palangki,4,13.03.05
13.03.05.2002,Koto Baru,4,13.03.05
13.03.05.2003,Muaro Bodi,4,13.03.05
13.03.05.2004,Mundam Sakti,4,13.03.05
13.03.05.2005,Koto Tuo,4,13.03.05
13.03.06,Kamang Baru,3,13.03
13.03.06.2001,Sungai Lansek,4,13.03.06
13.03.06.2002,Kamang,4,13.03.06
13.03.06.2003,Muaro Takuang,4,13.03.06
13.03.06.2004,Aie Amo,4,13.03.06
13.03.06.2005,Sungai Batuang,4,13.03.06
13.03.06.2006,Kunangan Parik Rantang,4,13.03.06
13.03.06.2007,Tanjung Kaliang,4,13.03.06
13.03.06.2008,Padang Tarok,4,13.03.06
13.03.06.2009,Siaur,4,13.03.06
13.03.06.2010,Lubuk Tarantang,4,13.03.06
13.03.06.2011,Maloro,4,13.03.06
13.03.07,Lubuk Tarok,3,13.03
13.03.07.2001,Lubuak Tarok,4,13.03.07
13.03.07.2002,Lalan,4,13.03.07
13.03.07.2003,Buluah Kasok,4,13.03.07
13.03.07.2004,Kampung Dalam,4,13.03.07
13.03.07.2005,Silongo,4,13.03.07
13.03.07.2006,Latang,4,13.03.07
13.03.08,Koto VII,3,13.03
13.03.08.2001,Limo Koto,4,13.03.08
13.03.08.2002,Palaluar,4,13.03.08
13.03.08.2003,Guguak,4,13.03.08
13.03.08.2004,Padang Laweh,4,13.03.08
13.03.08.2005,Tanjung,4,13.03.08
13.03.08.2006,Bukit Bual,4,13.03.08
13.03.08.2007,Padang Laweh Selatan,4,13.03.08
13.03.09,Sumpur Kudus,3,13.03
13.03.09.2001,Silantai,4,13.03.09
13.03.09.2002,Sisawah,4,13.03.09
13.03.09.2003,Unggan,4,13.03.09
13.03.09.2004,Tanjung Bonai Aur,4,13.03.09
13.03.09.2005,Sumpur Kudus,4,13.03.09
13.03.09.2006,Tamparungo,4,13.03.09
13.03.09.2007,Kumanis,4,13.03.09
13.03.09.2008,Manganti,4,13.03.09
13.03.09.2009,Sumpur Kudus Selatan,4,13.03.09
13.03.09.2010,Tanjung Labuah,4,13.03.09
13.03.09.2011,Tanjung Bonai Aur Selatan,4,13.03.09
13.03.10,Kupitan,3,13.03
13.03.10.2001,Batu Manjulur,4,13.03.10
13.03.10.2002,Pamuatan,4,13.03.10
13.03.10.2003,Padang Sibusuk,4,13.03.10
13.03.10.2004,Desa Kampung Baru,4,13.03.10
13.04,Kabupaten Tanah Datar,2,13
13.04.01,X Koto,3,13.04
13.04.01.2001,Tambangan,4,13.04.01
13.04.01.2002,Jaho,4,13.04.01
13.04.01.2003,Singgalang,4,13.04.01
13.04.01.2004,Paninjauan,4,13.04.01
13.04.01.2005,Panyalaian,4,13.04.01
13.04.01.2006,Koto Laweh,4,13.04.01
13.04.01.2007,Aie Angek,4,13.04.01
13.04.01.2008,Pandai Sikek,4,13.04.01
13.04.01.2009,Koto Baru,4,13.04.01
13.04.02,Batipuh,3,13.04
13.04.02.2001,Andaleh,4,13.04.02
13.04.02.2002,Sabu,4,13.04.02
13.04.02.2003,Batipuah Ateh,4,13.04.02
13.04.02.2004,Batipuah Baruah,4,13.04.02
13.04.02.2005,Gunuang Rajo,4,13.04.02
13.04.02.2006,Pitalah,4,13.04.02
13.04.02.2007,Tanjuang Barulak,4,13.04.02
13.04.02.2008,Bungo Tanjuang,4,13.04.02
13.04.03,Rambatan,3,13.04
13.04.03.2001,Simawang,4,13.04.03
13.04.03.2002,Balimbiang,4,13.04.03
13.04.03.2003,III Koto,4,13.04.03
13.04.03.2004,Padang Magek,4,13.04.03
13.04.03.2005,Rambatan,4,13.04.03
13.04.04,Lima Kaum,3,13.04
13.04.04.2001,Baringin,4,13.04.04
13.04.04.2002,Limo Kaum,4,13.04.04
13.04.04.2003,Parambahan,4,13.04.04
13.04.04.2004,Cubadak,4,13.04.04
13.04.04.2005,Labuh,4,13.04.04
13.04.05,Tanjung Emas,3,13.04
13.04.05.2001,Tanjung Barulak,4,13.04.05
13.04.05.2002,Saruaso,4,13.04.05
13.04.05.2003,Koto Tangah,4,13.04.05
13.04.05.2004,Pagaruyung,4,13.04.05
13.04.06,Lintau Buo,3,13.04
13.04.06.2001,Taluk,4,13.04.06
13.04.06.2002,Buo,4,13.04.06
13.04.06.2003,Tigo Jangko,4,13.04.06
13.04.06.2004,Pangian,4,13.04.06
13.04.07,Sungayang,3,13.04
13.04.07.2001,Sungai Patai,4,13.04.07
13.04.07.2002,Andaleh Baruh Bukik,4,13.04.07
13.04.07.2003,Tanjung,4,13.04.07
13.04.07.2004,Sungayang,4,13.04.07
13.04.07.2005,Minang Kabau,4,13.04.07
13.04.08,Sungai Tarab,3,13.04
13.04.08.2001,Simpuruik,4,13.04.08
13.04.08.2002,Sungai Tarab,4,13.04.08
13.04.08.2003,Gurun,4,13.04.08
13.04.08.2004,Talang Tangah,4,13.04.08
13.04.08.2005,Padang Laweh,4,13.04.08
13.04.08.2006,Pasie Laweh,4,13.04.08
13.04.08.2007,Koto Tuo,4,13.04.08
13.04.08.2008,Rao Rao,4,13.04.08
13.04.08.2009,Kumango,4,13.04.08
13.04.08.2010,Koto Baru,4,13.04.08
13.04.09,Pariangan,3,13.04
13.04.09.2001,Batu Basa,4,13.04.09
13.04.09.2002,Tabek,4,13.04.09
13.04.09.2003,Sawah Tangah,4,13.04.09
13.04.09.2004,Simabur,4,13.04.09
13.04.09.2005,Pariangan,4,13.04.09
13.04.09.2006,Sungai Jambu,4,13.04.09
13.04.10,Salimpaung,3,13.04
13.04.10.2001,Sumanik,4,13.04.10
13.04.10.2002,Situmbuk,4,13.04.10
13.04.10.2003,Lawang Mandahiling,4,13.04.10
13.04.10.2004,Supayang,4,13.04.10
13.04.10.2005,Salimpaung,4,13.04.10
13.04.10.2006,Tabek Patah,4,13.04.10
13.04.11,Padang Ganting,3,13.04
13.04.11.2001,Atar,4,13.04.11
13.04.11.2002,Padang Ganting,4,13.04.11
13.04.12,Tanjuang Baru,3,13.04
13.04.12.2001,Tanjuang Alam,4,13.04.12
13.04.12.2002,Barulak,4,13.04.12
13.04.13,Lintau Buo Utara,3,13.04
13.04.13.2001,Batu Bulek,4,13.04.13
13.04.13.2002,Balai Tangah,4,13.04.13
13.04.13.2003,Tanjuang Bonai,4,13.04.13
13.04.13.2004,Lubuak Jantan,4,13.04.13
13.04.13.2005,Tapi Selo,4,13.04.13
13.04.14,Batipuah Selatan,3,13.04
13.04.14.2001,Batu Taba,4,13.04.14
13.04.14.2002,Sumpur,4,13.04.14
13.04.14.2003,Padang Laweh Malalo,4,13.04.14
13.04.14.2004,Guguak Malalo,4,13.04.14
13.05,Kabupaten Padang Pariaman,2,13
13.05.01,Lubuak Aluang,3,13.05
13.05.01.2001,Lubuk Alung,4,13.05.01
13.05.01.2002,Pungguang Kasiak Lubuk Alung,4,13.05.01
13.05.01.2003,Pasie Laweh Lubuk Alung,4,13.05.01
13.05.01.2004,Aie Tajun Lubuk Alung,4,13.05.01
13.05.01.2005,Sikabu Lubuk Alung,4,13.05.01
13.05.01.2006,Sungai Abang Lubuk Alung,4,13.05.01
13.05.01.2007,Singguliang Lubuk Alung,4,13.05.01
13.05.01.2008,Salibutan Lubuk Alung,4,13.05.01
13.05.01.2009,Nagari Balah Hilia Lubuk Alung,4,13.05.01
13.05.02,Batang Anai,3,13.05
13.05.02.2001,Katapiang,4,13.05.02
13.05.02.2002,Kasang,4,13.05.02
13.05.02.2003,Sungai Buluah,4,13.05.02
13.05.02.2004,Buayan Lubuk Alung,4,13.05.02
13.05.02.2005,Sungai Buluah Timur,4,13.05.02
13.05.02.2006,Sungai Buluah Barat,4,13.05.02
13.05.02.2007,Sungai Buluah Utara,4,13.05.02
13.05.02.2008,Sungai Buluah Selatan,4,13.05.02
13.05.03,Nan Sabaris,3,13.05
13.05.03.2001,Kapalo Koto,4,13.05.03
13.05.03.2002,Pauh Kambar,4,13.05.03
13.05.03.2003,Padang Bintungan,4,13.05.03
13.05.03.2004,Kurai Taji,4,13.05.03
13.05.03.2005,Sunua,4,13.05.03
13.05.03.2006,Padang Kandang Pulau Air Padang Bintungan,4,13.05.03
13.05.03.2007,Sunua Tengah,4,13.05.03
13.05.03.2008,Sunua Barat,4,13.05.03
13.05.03.2009,Kurai Taji Timur,4,13.05.03
13.05.04,2 x 11 Anam Lingkuang,3,13.05
13.05.04.2002,Sicincin,4,13.05.04
13.05.04.2003,Lubuk Pandan,4,13.05.04
13.05.04.2004,Sungai Asam,4,13.05.04
13.05.05,VII Koto,3,13.05
13.05.05.2001,Balah Aie,4,13.05.05
13.05.05.2002,Sungai Sariak,4,13.05.05
13.05.05.2003,Lurah Ampalu,4,13.05.05
13.05.05.2004,Lareh Nan Panjang,4,13.05.05
13.05.05.2005,Lareh Nan Panjang Selatan,4,13.05.05
13.05.05.2006,Lareh Nan Panjang Barat,4,13.05.05
13.05.05.2007,Bisati Sungai Sariak,4,13.05.05
13.05.05.2008,Ambuang Kapua Sungai Sariak,4,13.05.05
13.05.05.2009,Lareh Nan Panjang Sungai Sariak,4,13.05.05
13.05.05.2010,Limpato Sungai Sariak,4,13.05.05
13.05.05.2011,Balah Aie Utara,4,13.05.05
13.05.05.2012,Balah Aie Timur,4,13.05.05
13.05.06,V Koto,3,13.05
13.05.06.2001,Campago,4,13.05.06
13.05.06.2002,Sikucua,4,13.05.06
13.05.06.2003,Campago Barat,4,13.05.06
13.05.06.2004,Campago Selatan,4,13.05.06
13.05.06.2005,Sikucua Utara,4,13.05.06
13.05.06.2006,Sikucua Timur,4,13.05.06
13.05.06.2007,Sikucua Tengah,4,13.05.06
13.05.06.2008,Sikucua Barat,4,13.05.06
13.05.07,Sungai Garinggiang,3,13.05
13.05.07.2001,Kuranji Hulu,4,13.05.07
13.05.07.2002,Malai III Koto,4,13.05.07
13.05.07.2003,Batu Gadang Kuranji Hulu,4,13.05.07
13.05.07.2004,Sungai Sirah Kuranji Hulu,4,13.05.07
13.05.08,Sungai Limau,3,13.05
13.05.08.2001,Kuranji Hilir,4,13.05.08
13.05.08.2002,Pilubang,4,13.05.08
13.05.08.2003,Guguak Kuranji Hilir,4,13.05.08
13.05.08.2004,Koto Tinggi Kuranji Hilir,4,13.05.08
13.05.09,IV Koto Aua Malintang,3,13.05
13.05.09.2001,III Koto Aur Malintang,4,13.05.09
13.05.09.2002,III Koto Aur Malintang Utara,4,13.05.09
13.05.09.2003,III Koto Aur Malintang Timur,4,13.05.09
13.05.09.2004,III Koto Aur Malintang Selatan,4,13.05.09
13.05.09.2005,Balai Baiak Malai III Koto,4,13.05.09
13.05.10,Ulakan Tapakih,3,13.05
13.05.10.2001,Tapakih,4,13.05.10
13.05.10.2002,Ulakan,4,13.05.10
13.05.10.2003,Padang Toboh Ulakan,4,13.05.10
13.05.10.2004,Sungai Gimba Ulakan,4,13.05.10
13.05.10.2005,Seulayat Ulakan,4,13.05.10
13.05.10.2006,Manggopoh Palak Gadang Ulakan,4,13.05.10
13.05.10.2007,Sandi Ulakan,4,13.05.10
13.05.10.2008,Kampuang Gelapuang Ulakan,4,13.05.10
13.05.11,Sintuak Toboh Gadang,3,13.05
13.05.11.2001,Sintuak,4,13.05.11
13.05.11.2002,Toboh Gadang,4,13.05.11
13.05.11.2003,Toboh Gadang Selatan,4,13.05.11
13.05.11.2004,Toboh Gadang Barat,4,13.05.11
13.05.11.2005,Toboh Gadang Timur,4,13.05.11
13.05.12,VII Koto Padang Sago,3,13.05
13.05.12.2001,Koto Baru,4,13.05.12
13.05.12.2002,Koto Dalam,4,13.05.12
13.05.12.2003,Batu Kalang,4,13.05.12
13.05.12.2004,Koto Dalam Barat,4,13.05.12
13.05.12.2005,Koto Dalam Selatan,4,13.05.12
13.05.12.2006,Batu Kalang Utara,4,13.05.12
13.05.13,Batang Gasan,3,13.05
13.05.13.2001,Malai V Suku,4,13.05.13
13.05.13.2002,Gasan Gadang,4,13.05.13
13.05.13.2003,Malai V Suku Timur,4,13.05.13
13.05.14,V Koto Timur,3,13.05
13.05.14.2001,Kudu Gantiang,4,13.05.14
13.05.14.2002,Limau Puruik,4,13.05.14
13.05.14.2003,Gunung Padang Alai,4,13.05.14
13.05.14.2004,Kudu Gantiang Barat,4,13.05.14
13.05.15,2 x 11 Kayu Tanam,3,13.05
13.05.15.2001,Kayu Tanam,4,13.05.15
13.05.15.2002,Guguak,4,13.05.15
13.05.15.2003,Anduriang,4,13.05.15
13.05.15.2004,Kapalo Hilalang,4,13.05.15
13.05.16,Koto Patamuan,3,13.05
13.05.16.2001,Sungai Durian,4,13.05.16
13.05.16.2002,Tandikek,4,13.05.16
13.05.16.2003,Tandikek Utara,4,13.05.16
13.05.16.2004,Tandikek Selatan,4,13.05.16
13.05.16.2005,Tandikek Barat,4,13.05.16
13.05.16.2006,Kampuang Tanjuang Koto Mambang Sungai Durian,4,13.05.16
13.05.17,Anam Lingkuang,3,13.05
13.05.17.2001,Pakandangan,4,13.05.17
13.05.17.2002,Koto Tinggi,4,13.05.17
13.05.17.2003,Toboh Ketek,4,13.05.17
13.05.17.2004,Parit Malintang,4,13.05.17
13.05.17.2005,Gadur,4,13.05.17
13.06,Kabupaten Agam,2,13
13.06.01,Tanjung Mutiara,3,13.06
13.06.01.2001,Tiku Selatan,4,13.06.01
13.06.01.2002,Tiku Utara,4,13.06.01
13.06.01.2003,Tiku Limo Jorong,4,13.06.01
13.06.01.2004,Durian Kapeh Darussalam,4,13.06.01
13.06.02,Lubuk Basung,3,13.06
13.06.02.2001,Lubuk Basung,4,13.06.02
13.06.02.2002,Garagahan,4,13.06.02
13.06.02.2003,Kampung Pinang,4,13.06.02
13.06.02.2004,Kampung Tangah,4,13.06.02
13.06.02.2005,Manggopoh,4,13.06.02
13.06.03,Tanjung Raya,3,13.06
13.06.03.2001,Tanjung Sani,4,13.06.03
13.06.03.2002,Sungai Batang,4,13.06.03
13.06.03.2003,Maninjau,4,13.06.03
13.06.03.2004,Bayua,4,13.06.03
13.06.03.2006,Koto Kaciak,4,13.06.03
13.06.03.2007,Duo Koto,4,13.06.03
13.06.03.2008,Koto Gadang Anam Koto,4,13.06.03
13.06.03.2009,Koto Malintang,4,13.06.03
13.06.03.2010,Paninjauan,4,13.06.03
13.06.03.2011,Dalko,4,13.06.03
13.06.04,Matur,3,13.06
13.06.04.2001,Matua Hilia,4,13.06.04
13.06.04.2002,Matua Mudiak,4,13.06.04
13.06.04.2003,Tigo Balai,4,13.06.04
13.06.04.2004,Lawang,4,13.06.04
13.06.04.2005,Parik Panjang,4,13.06.04
13.06.04.2006,Panta Pauah,4,13.06.04
13.06.05,IV Koto,3,13.06
13.06.05.2002,Sungai Landia,4,13.06.05
13.06.05.2003,Balingka,4,13.06.05
13.06.05.2004,Koto Tuo,4,13.06.05
13.06.05.2005,Guguak Tabek Sarojo,4,13.06.05
